ID,SMILES,Total_count,BBB+_count,BBB-_count,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
RING0236,C1=CSCCS1,5,5,0,0.0,118.226,1.9375999999999998,2.0,0.0,0.0,0.0,6.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,98.0,0.0010088781275221952,0.0,0.0
RING0237,C1C=CCN1,6,5,1,0.0,69.10699999999999,0.14579999999999999,1.0,1.0,12.03,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,163.0,79.0,0.0010088781275221952,0.00035075412136092597,0.2579772
RING0238,C1CCCCCCCC/C=C\C=C\CCO1,4,0,4,0.0,222.372,4.639900000000004,1.0,0.0,9.23,0.0,16.0,2.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,776.0,0.0,0.0014030164854437039,1.0
RING0239,C1CCCCCCCCOCCCC1,63,0,63,0.0,198.34999999999997,4.307700000000004,1.0,0.0,9.23,0.0,14.0,0.0,13.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,660.0,0.0,0.02209750964573834,1.0
RING0240,C1COCCC1,73,7,66,0.0,86.134,1.1869,1.0,0.0,9.23,0.0,6.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,339.0,132.0,0.0014124293785310734,0.023149772009821115,0.94249581
RING0241,C1=NCCS1,4,0,4,0.0,87.14699999999999,0.7615000000000001,2.0,0.0,12.36,0.0,5.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,102.0,65.0,0.0,0.0014030164854437039,1.0
RING0242,C1CNCCNCCNCCNCCNCCNCCN1,4,0,4,0.0,301.483,-2.8727999999999945,7.0,7.0,84.21,0.0,21.0,0.0,14.0,35.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10136.0,1267.0,0.0,0.0014030164854437039,1.0
RING0243,C1CC\C=C\C=C\CC\C=C\CCCCO1,2,0,2,0.0,220.35599999999994,4.415900000000004,1.0,0.0,9.23,0.0,16.0,3.0,15.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4125.0,738.0,0.0,0.0007015082427218519,1.0
RING0244,C1=CCCCCC1,1,1,0,0.0,96.173,2.5067000000000004,0.0,0.0,0.0,0.0,7.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,164.0,0.00020177562550443906,0.0,0.0
RING0245,B1OCCCO1,1,1,0,0.0,85.899,-0.31020000000000003,2.0,0.0,18.46,0.0,6.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,204.0,99.0,0.00020177562550443906,0.0,0.0
RING0246,C1=CCOcc1,11,11,0,0.0,82.10199999999998,1.0865,1.0,0.0,9.23,0.0,6.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,173.0,98.0,0.00221953188054883,0.0,0.0
RING0247,C1Cccc-ccCNCCN1,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002455278849526482,1.0
RING0248,c1cnsn1,5,4,1,0.0,86.119,0.5381,3.0,0.0,25.78,0.0,5.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,36.0,0.0008071025020177562,0.00035075412136092597,0.30293399
RING0249,C1COCCO1,11,0,11,0.0,88.106,0.03320000000000001,2.0,0.0,18.46,0.0,6.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0,116.0,0.0,0.003858295334970186,1.0
RING0250,C1cccccNC\C=C/C=C/CCCCCCCC/C=C/OC1,16,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0056120659417748155,1.0
RING0251,C1cccccNCC=CC=CCCCCCCCCC=COC1,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.006664328305857594,1.0
RING0252,C1ccNcc1,1,1,0,0.0,81.11799999999998,1.0070999999999999,1.0,1.0,12.03,0.0,6.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,111.0,0.00020177562550443906,0.0,0.0
RING0253,c1cCCCCCC1,3,2,1,0.0,110.2,2.8968000000000016,0.0,0.0,0.0,0.0,8.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,775.0,234.0,0.0004035512510088781,0.00035075412136092597,0.46500281
RING0254,C1NccCS1,3,3,0,0.0,101.174,0.794,2.0,1.0,12.03,0.0,6.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,107.0,0.0006053268765133172,0.0,0.0
RING0255,C1=NccCO1,1,1,0,0.0,83.09,0.5586,2.0,0.0,21.59,0.0,6.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,138.0,83.0,0.00020177562550443906,0.0,0.0
RING0256,C1ccCccN1,3,3,0,0.0,95.14499999999998,1.0496,1.0,1.0,12.03,0.0,7.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,137.0,0.0006053268765133172,0.0,0.0
RING0257,c1cCCnc-1,3,3,0,0.0,81.11799999999998,1.0171000000000001,1.0,0.0,12.36,0.0,6.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,208.0,107.0,0.0006053268765133172,0.0,0.0
RING0258,C1CCCCCCCCNCCCCO1,7,0,7,0.0,213.36499999999995,3.1171000000000015,2.0,1.0,21.259999999999998,0.0,15.0,0.0,13.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.0,699.0,0.0,0.002455278849526482,1.0
RING0259,C1CCCCCCCCCCCCO1,5,0,5,0.0,198.34999999999997,4.307700000000003,1.0,0.0,9.23,0.0,14.0,0.0,13.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,660.0,0.0,0.00175377060680463,1.0
RING0260,C1CNCOC1,4,0,4,0.0,87.122,-0.04620000000000002,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,292.0,123.0,0.0,0.0014030164854437039,1.0
RING0261,c1cCSCC1,2,2,0,0.0,100.18599999999999,1.6795,1.0,0.0,0.0,0.0,6.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,116.0,0.0004035512510088781,0.0,0.0
RING0262,C1COC=N1,5,5,0,0.0,71.079,0.04489999999999994,2.0,0.0,21.59,0.0,5.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,102.0,65.0,0.0010088781275221952,0.0,0.0
RING0263,C1ccCScc1,3,3,0,0.0,112.19699999999997,2.1932,1.0,0.0,0.0,0.0,7.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,128.0,0.0006053268765133172,0.0,0.0
RING0264,C1ccScc1,27,27,0,0.0,98.16999999999999,2.1507000000000005,1.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,96.0,0.005447941888619854,0.0,0.0
RING0265,C1=CccScc1,4,4,0,0.0,110.18099999999998,2.3168000000000006,1.0,0.0,0.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,110.0,0.0008071025020177562,0.0,0.0
RING0266,c1cCOccC1,2,2,0,0.0,96.12899999999998,1.4766,1.0,0.0,9.23,0.0,7.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,128.0,0.0004035512510088781,0.0,0.0
RING0267,C1=CCOCC1,3,3,0,0.0,84.118,0.9629,1.0,0.0,9.23,0.0,6.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,116.0,0.0006053268765133172,0.0,0.0
RING0268,C1ccNccC1,3,3,0,0.0,95.14499999999998,1.3972,1.0,1.0,12.03,0.0,7.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,137.0,0.0006053268765133172,0.0,0.0
RING0269,c1c-nccCC1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020177562550443906,0.0,0.0
RING0270,C1CCSCN1,5,5,0,0.0,103.19,0.6704000000000001,2.0,1.0,12.03,0.0,6.0,0.0,4.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,292.0,123.0,0.0010088781275221952,0.0,0.0
RING0271,C1=CNScc1,6,3,3,0.0,99.15799999999999,1.2651999999999999,2.0,1.0,12.03,0.0,6.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,140.0,89.0,0.0006053268765133172,0.001052262364082778,0.63481491
RING0272,C1ccOcc1,4,4,0,0.0,82.10199999999999,1.4341000000000002,1.0,0.0,9.23,0.0,6.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,96.0,0.0008071025020177562,0.0,0.0
RING0273,C1=CCCNCC1,4,4,0,0.0,97.16099999999999,0.9259999999999999,1.0,1.0,12.03,0.0,7.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,155.0,0.0008071025020177562,0.0,0.0
RING0274,C1=CccOcc1,5,5,0,0.0,94.11299999999999,1.6002,1.0,0.0,9.23,0.0,7.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,110.0,0.0010088781275221952,0.0,0.0
RING0275,C1CNC=N1,2,2,0,0.0,70.095,-0.3821000000000001,2.0,1.0,24.39,0.0,5.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,130.0,72.0,0.0004035512510088781,0.0,0.0
RING0276,C1=NccCcc1,2,2,0,0.0,93.12899999999999,1.5308000000000002,1.0,0.0,12.36,0.0,7.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,119.0,0.0004035512510088781,0.0,0.0
RING0277,C1=NccScn1,1,1,0,0.0,112.157,1.2610000000000001,3.0,0.0,24.72,0.0,7.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,92.0,0.00020177562550443906,0.0,0.0
RING0278,C1ccC=Ncc1,2,2,0,0.0,93.12899999999998,1.5308000000000002,1.0,0.0,12.36,0.0,7.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,119.0,0.0004035512510088781,0.0,0.0
RING0279,c1cSccCC1,4,4,0,0.0,112.19699999999999,2.540800000000001,1.0,0.0,0.0,0.0,7.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,128.0,0.0008071025020177562,0.0,0.0
RING0280,c1cnCCS1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0281,c1cOccN1,1,1,0,0.0,83.09,0.5486,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,140.0,89.0,0.00020177562550443906,0.0,0.0
RING0282,C1=NCCNcc1,21,21,0,0.0,96.13299999999997,0.17409999999999998,2.0,1.0,24.39,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,128.0,0.00423728813559322,0.0,0.0
RING0283,c1cNCcnC1,3,3,0,0.0,96.133,0.17409999999999998,2.0,1.0,24.39,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,128.0,0.0006053268765133172,0.0,0.0
RING0284,c1cCOCCNC1,3,3,0,0.0,113.16,0.16239999999999993,2.0,1.0,21.259999999999998,0.0,8.0,0.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,556.0,195.0,0.0006053268765133172,0.0,0.0
RING0285,c1cNSccC1,3,3,0,0.0,113.18499999999999,1.6553,2.0,1.0,12.03,0.0,7.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,119.0,0.0006053268765133172,0.0,0.0
RING0286,C1CNC=cc=N1,3,3,0,0.0,94.117,-0.07190000000000002,2.0,1.0,24.39,0.0,7.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,100.0,0.0006053268765133172,0.0,0.0
RING0287,c1c[nH]ncn1,15,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004035512510088781,0.004559803577692038,0.91869385
RING0288,C1=CNC[S+]C1,6,0,6,0.0,101.17399999999999,0.14340000000000003,2.0,1.0,12.03,1.0,6.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,107.0,0.0,0.002104524728165556,1.0
RING0289,c1csnn1,4,0,4,0.0,86.119,0.5380999999999998,3.0,0.0,25.78,0.0,5.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,36.0,0.0,0.0014030164854437039,1.0
RING0290,C1C=CCC1,8,8,0,0.0,68.119,1.7265,0.0,0.0,0.0,0.0,5.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,196.0,86.0,0.0016142050040355124,0.0,0.0
RING0291,C1CccCC1,2,2,0,0.0,82.14600000000002,2.1166,0.0,0.0,0.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,340.0,138.0,0.0004035512510088781,0.0,0.0
RING0292,C1CCCCCCCC/C=C/C=C/CCO1,7,0,7,0.0,222.372,4.639900000000004,1.0,0.0,9.23,0.0,16.0,2.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,776.0,0.0,0.002455278849526482,1.0
RING0293,C1ccccc=NC\C=C/C=C/CCCCCCCC/C=C/OC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0294,c1c=NCN1,3,0,3,0.0,68.079,-0.2695,2.0,1.0,24.39,0.0,5.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.0,54.0,0.0,0.001052262364082778,1.0
RING0295,C1CCCNCCC1,4,3,1,0.0,113.204,1.5401,1.0,1.0,12.03,0.0,8.0,0.0,7.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,858.0,245.0,0.0006053268765133172,0.00035075412136092597,0.36686653
